timestamp,open,high,low,close,adj close,volume,dividends,stock splits,symbol,adj_open,adj_high,adj_low,adj_close,adj_volume,valid_price_relationship,valid_volume,price_change_pct,is_outlier,is_duplicate,time_diff,has_gap,is_valid
2021-02-03 05:00:00+00:00,133.64999389648438,135.75999450683594,133.50999450683594,135.13999938964844,119.00787353515625,10600800,0.0,0.0,JPM,117.695735115014,119.55385770588221,117.57244793332444,119.00787353515625,10600800,True,True,0.011148563869880257,False,False,,False,True
2021-02-04 05:00:00+00:00,135.47000122070312,138.66000366210938,135.47000122070312,138.25,121.74663543701172,12419500,0.0,0.0,JPM,119.29849440338862,122.10769559164947,119.29849440338862,121.74663543701172,12419500,True,True,0.020521139397997018,False,False,1 days 00:00:00,False,True
2021-02-05 05:00:00+00:00,139.38999938964844,139.49000549316406,137.3800048828125,137.97999572753906,121.50885009765625,10051300,0.0,0.0,JPM,122.75053678356329,122.83860481528671,120.98048221920085,121.50885009765625,10051300,True,True,0.010115529580912578,False,False,1 days 00:00:00,False,True
2021-02-08 05:00:00+00:00,138.1999969482422,140.3000030517578,138.17999267578125,140.13999938964844,123.41104125976562,10136400,0.0,0.0,JPM,121.7026230894847,123.55194477505243,121.68500679074914,123.41104125976562,10136400,True,True,0.014037644603804208,False,False,3 days 00:00:00,True,True
2021-02-09 05:00:00+00:00,139.42999267578125,139.97999572753906,138.5399932861328,139.5800018310547,122.9178466796875,8614800,0.0,0.0,JPM,122.7857446442486,123.27009189960366,122.00198760823541,122.9178466796875,8614800,True,True,0.001075874368165938,False,False,1 days 00:00:00,False,True
2021-02-10 05:00:00+00:00,140.0,140.8699951171875,139.0399932861328,139.66000366210938,122.98831939697266,10323200,0.0,0.0,JPM,123.28772922871991,124.05387010327792,122.44232174445555,122.98831939697266,10323200,True,True,0.0024285452706473212,False,False,1 days 00:00:00,False,True
2021-02-11 05:00:00+00:00,139.66000366210938,140.5500030517578,138.22000122070312,139.27000427246094,122.6448745727539,9201000,0.0,0.0,JPM,122.98831842110268,123.77207558463171,121.72021392341615,122.6448745727539,9201000,True,True,0.002792491618373391,False,False,1 days 00:00:00,False,True
2021-02-12 05:00:00+00:00,139.0500030517578,141.61000061035156,139.0,141.25,124.38850402832031,8324600,0.0,0.0,JPM,122.45112824595773,124.70553013360112,122.40709422963911,124.38850402832031,8324600,True,True,0.015821624595170235,False,False,1 days 00:00:00,False,True
2021-02-16 05:00:00+00:00,143.5500030517578,145.32000732421875,142.39999389648438,144.64999389648438,127.38263702392578,12130600,0.0,0.0,JPM,126.4139557904947,127.97266869255704,125.40122710068071,127.38263702392578,12130600,True,True,0.007662771308545039,False,False,4 days 00:00:00,True,True
2021-02-17 05:00:00+00:00,143.9499969482422,145.3800048828125,143.1199951171875,145.10000610351562,127.7789077758789,10810100,0.0,0.0,JPM,126.76617926029037,128.02548211559056,126.03525766854015,127.7789077758789,10810100,True,True,0.007988948799262065,False,False,1 days 00:00:00,False,True
2021-02-18 05:00:00+00:00,144.0,145.7899932861328,143.39999389648438,145.58999633789062,128.21041870117188,10587800,0.0,0.0,JPM,126.81022568419304,128.38654132716314,126.28184436892423,128.21041870117188,10587800,True,True,0.011041641235351562,False,False,1 days 00:00:00,False,True
2021-02-19 05:00:00+00:00,145.86000061035156,148.83999633789062,145.86000061035156,148.02000427246094,130.3503875732422,11969800,0.0,0.0,JPM,128.4482303891543,131.07249458885204,128.4482303891543,130.3503875732422,11969800,True,True,0.014808745736122541,False,False,1 days 00:00:00,False,True
2021-02-22 05:00:00+00:00,146.8699951171875,150.19000244140625,146.7899932861328,149.41000366210938,131.57440185546875,11488400,0.0,0.0,JPM,129.33760313507204,132.2612894153277,129.26715140620274,131.57440185546875,11488400,True,True,0.01729426451533006,False,False,3 days 00:00:00,True,True
2021-02-23 05:00:00+00:00,151.50999450683594,152.30999755859375,149.58999633789062,150.61000061035156,132.6311798095703,16234400,0.0,0.0,JPM,133.42373841675706,134.1282424216432,131.73293686740809,132.6311798095703,16234400,True,True,0.005940161897661269,False,False,1 days 00:00:00,False,True
2021-02-24 05:00:00+00:00,150.11000061035156,153.75999450683594,150.11000061035156,153.25999450683594,134.96484375,15061400,0.0,0.0,JPM,132.19087500870853,135.40515710177942,132.19087500870853,134.96484375,15061400,True,True,0.020984570539447137,False,False,1 days 00:00:00,False,True
2021-02-25 05:00:00+00:00,154.27000427246094,154.89999389648438,150.58999633789062,151.17999267578125,133.1331329345703,18127700,0.0,0.0,JPM,135.8542795452357,136.40906520753154,132.61356642650892,133.1331329345703,18127700,True,True,0.020029892468417413,False,False,1 days 00:00:00,False,True
2021-02-26 05:00:00+00:00,150.3000030517578,150.8699951171875,146.50999450683594,147.1699981689453,129.60182189941406,19829200,0.0,0.0,JPM,132.3581876017557,132.86013780265938,129.02060508801296,129.60182189941406,19829200,True,True,0.020825048697667964,False,False,1 days 00:00:00,False,True
2021-03-01 05:00:00+00:00,149.52000427246094,151.3800048828125,148.47999572753906,150.5,132.5343017578125,14845500,0.0,0.0,JPM,131.67129146229735,133.30925745672957,130.75543228406892,132.5343017578125,14845500,True,True,0.006554278354308215,False,False,3 days 00:00:00,True,True
2021-03-02 05:00:00+00:00,150.0800018310547,151.77999877929688,149.83999633789062,150.00999450683594,132.10281372070312,14221700,0.0,0.0,JPM,132.16446404300837,133.6615268281761,131.95310878591613,132.10281372070312,14221700,True,True,0.00046646670685383763,False,False,1 days 00:00:00,False,True
2021-03-03 05:00:00+00:00,151.22999572753906,154.97999572753906,150.82000732421875,152.91000366210938,134.65660095214844,14324100,0.0,0.0,JPM,133.1771414490163,136.47949081450574,132.81609479739953,134.65660095214844,14324100,True,True,0.011108959743654757,False,False,1 days 00:00:00,False,True
2021-03-04 05:00:00+00:00,152.61000061035156,154.3800048828125,148.6199951171875,150.55999755859375,132.58714294433594,20093900,0.0,0.0,JPM,134.39243021895854,135.9511431127571,130.8787251362725,132.58714294433594,20093900,True,True,0.013432953565028428,False,False,1 days 00:00:00,False,True
2021-03-05 05:00:00+00:00,153.22000122070312,153.49000549316406,147.97000122070312,150.91000366210938,132.89535522460938,18465100,0.0,0.0,JPM,134.92960039502665,135.1673733247868,130.3063110305166,132.89535522460938,18465100,True,True,0.015076344734303674,False,False,1 days 00:00:00,False,True
2021-03-08 05:00:00+00:00,152.47000122070312,155.4600067138672,150.75,152.91000366210938,134.65660095214844,17133300,0.0,0.0,JPM,134.2691231432973,136.90220120814007,132.75444449267596,134.65660095214844,17133300,True,True,0.0028858295919427348,False,False,3 days 00:00:00,True,True
2021-03-09 05:00:00+00:00,151.5,154.25,149.82000732421875,151.8300018310547,133.70556640625,16238800,0.0,0.0,JPM,133.41495795466503,135.83668161390813,131.935511405467,133.70556640625,16238800,True,True,0.0021782299079517327,False,False,1 days 00:00:00,False,True
2021-03-10 05:00:00+00:00,151.91000366210938,156.16000366210938,151.50999450683594,155.1300048828125,136.61160278320312,14342200,0.0,0.0,JPM,133.77598418023575,137.51864706654976,133.42372549326453,136.61160278320312,14342200,True,True,0.02119676876491501,False,False,1 days 00:00:00,False,True
2021-03-11 05:00:00+00:00,154.11000061035156,156.14999389648438,153.36000061035156,154.32000732421875,135.89830017089844,11771500,0.0,0.0,JPM,135.71336267683088,137.50983498623822,135.05289274233925,135.89830017089844,11771500,True,True,0.001362706592923609,False,False,1 days 00:00:00,False,True
2021-03-12 05:00:00+00:00,156.86000061035156,157.6300048828125,155.07000732421875,156.14999389648438,137.5098419189453,12849500,0.0,0.0,JPM,138.13509273419663,138.81317899690382,136.5587769901482,137.5098419189453,12849500,True,True,0.004526371994801156,False,False,1 days 00:00:00,False,True
2021-03-15 04:00:00+00:00,156.35000610351562,156.9199981689453,153.9600067138672,155.3699951171875,136.82296752929688,12101100,0.0,0.0,JPM,137.68599137929823,138.1879416162241,135.58129408148173,136.82296752929688,12101100,True,True,0.006268058510207432,False,False,2 days 23:00:00,True,True
2021-03-16 04:00:00+00:00,154.08999633789062,154.60000610351562,152.19000244140625,153.50999450683594,135.1849822998047,12805600,0.0,0.0,JPM,135.69574733185925,136.1448754903237,134.02256219436296,135.1849822998047,12805600,True,True,0.0037640459785776856,False,False,1 days 00:00:00,False,True
